Country,City,Title,Activities_Type,Review_Count,Rating,Description,Address,Open,Close,Lat,Long,A_Type,Review_Rating
Japan,"Kinki, Osaka Prefecture, Osaka",Abeno Shrine,"Sights & Landmarks, Sacred & Religious Sites",6,4.5,NaN,"3-7-20 Kitabatake, Abeno-ku, Osaka 545-0035, Osaka Prefecture",NaN,NaN,34.6275343,135.4992783,"Cultural, Attractions",27
Japan,"Kinki, Osaka Prefecture, Osaka","Kawaguchi Christ Church, Cathedral","Sights & Landmarks, Sacred & Religious Sites, Architectural Buildings",7,4,NaN,"1-3-8 Kawaguchi, Nishi-ku, Osaka 550-0021, Osaka Prefecture",NaN,NaN,34.6821664,135.4821644,"Cultural, Attractions",28
Japan,"Kinki, Osaka Prefecture, Osaka",Hu+g Museum,"Museums, Speciality Museums",11,3.5,NaN,"3-2-59 Chiyozaki Minami, Nishi-ku, Osaka 550-0023, Osaka Prefecture",NaN,NaN,34.6704093,135.4778957,"Cultural, Attractions",38.5
Japan,"Kinki, Osaka Prefecture, Osaka",Hajime Seki Mayor Statue,"Sights & Landmarks, Monuments & Statues",15,3.5,NaN,"1-1-26 Nakanoshima, Kita-ku, Osaka 530-0005, Osaka Prefecture",NaN,NaN,34.6934767,135.5054676,"Cultural, Attractions",52.5
Japan,"Kinki, Osaka Prefecture, Osaka",Kawasaki Bridge,"Sights & Landmarks, Bridges",5,4,NaN," Kita-ku and Miyakojima-ku, Osaka, Osaka Prefecture",NaN,NaN,34.7012792,135.5280905,"Cultural, Attractions",20
Japan,"Kinki, Osaka Prefecture, Osaka",Osaka Municipal Central Gymnasium,"Fun & Games, Sports Complexes",4,4,NaN,"3-1-40 Tanaka, Minato-ku, Osaka 552-0005, Osaka Prefecture",NaN,NaN,34.6594486,135.4448907,Active,16
Japan,"Kinki, Osaka Prefecture, Osaka",Aeon Mall Tsurumiryokuchi,"Shopping, Shopping Malls",9,3.5,NaN,"4-17-1 Tsurumi, Tsurumi-ku, Osaka 538-0053, Osaka Prefecture",NaN,NaN,34.7034821,135.5663767,City,31.5
Japan,"Kinki, Osaka Prefecture, Osaka",Remains of Kawaguchi Settlement,"Sights & Landmarks, Historic Sites",12,3.5,NaN,"1-5, KawaguchI, Nishi-Ku, Osaka 550-0021, Osaka Prefecture",NaN,NaN,34.6814248,135.4818673,"Cultural, Attractions",42
Japan,"Kinki, Osaka Prefecture, Osaka",Wonder Park Misono,"Sights & Landmarks, Points of Interest & Landmarks",5,4,"""WONDER PARK MISONO"" is one of the largest experiences facilities of Japanese culture. MISONO is open on Mon and Fri, 11:00am～15:30pm. We have a huge tatami room who can receive about 500 people at a time. You can enjoy a variety of Japanese...","2-3-9 Sennichimae, Chuo-ku Misono Universe Bldg. 5F, Osaka 542-0074, Osaka Prefecture",NaN,NaN,34.6656269,135.5052073,Attractions,20
Japan,"Kinki, Osaka Prefecture, Osaka",Otebashi Bridge,"Sights & Landmarks, Bridges",7,3.5,NaN,"Chuo-ku, Osaka, Osaka Prefecture",NaN,NaN,34.6812614,135.5098009,"Cultural, Attractions",24.5
Japan,"Kinki, Osaka Prefecture, Osaka",Osaka Tsuruhashi Ichiba,"Sights & Landmarks, Points of Interest & Landmarks",5,4,NaN,"1~2 Chome Tsuruhashi, Ikuno-ku, Osaka 544-0031, Osaka Prefecture",NaN,NaN,34.6653497,135.5314728,Attractions,20
Japan,"Kinki, Osaka Prefecture, Osaka, Suminoe",Osaka Nanko Cosmos Ferry Terminal,"Transportation, Ferries",3,4.5,NaN,"3-1-15 Nanko Kita, Suminoe, Osaka 559-0034, Osaka Prefecture",NaN,NaN,34.6346945,135.4080586,Water Activities,13.5
Japan,"Kinki, Osaka Prefecture, Osaka, Tennoji",Kawazoko Pond,"Nature & Parks, Bodies of Water",8,3.5,NaN,"1-108 Chausuyamacho, Tennoji-ku inside Tennoji Park, Tennoji, Osaka 543-0063, Osaka Prefecture",NaN,NaN,34.6495222,135.5106128,"Water Activities, Nature",28
Japan,"Kinki, Osaka Prefecture, Osaka, Kita",Atrium Plaza,"Sights & Landmarks, Points of Interest & Landmarks",10,3.5,NaN,"3-1-3 Umeda, Kita-ku 2f, Kita, Osaka 530-0001, Osaka Prefecture",NaN,NaN,34.702941,135.49536,Attractions,35
Japan,"Kinki, Osaka Prefecture, Osaka",Osaka Station 4 Building,"Sights & Landmarks, Points of Interest & Landmarks",5,4,NaN,"1-11-4 Umeda, Kita-ku, Osaka 530-0001, Osaka Prefecture",NaN,NaN,34.6998592,135.4987957,Attractions,20
Japan,"Kinki, Osaka Prefecture, Osaka",Aiau Bridge,"Sights & Landmarks, Bridges",9,3.5,NaN,"Souemoncho, Osaka 542-0084, Osaka Prefecture",NaN,NaN,34.6700014,135.5049378,"Cultural, Attractions",31.5
Japan,"Kinki, Osaka Prefecture, Osaka",Taihei-ji Temple,"Sights & Landmarks, Sacred & Religious Sites",5,4,NaN,"1-1 Yuhigaokacho, Tennoji-ku, Osaka 543-0075, Osaka Prefecture",NaN,NaN,34.65831,135.514163,"Cultural, Attractions",20
Japan,"Kinki, Osaka Prefecture, Osaka",Avetika,"Shopping, Shopping Malls",20,3.5,NaN,"Abenochikagai, Horikoshicho, Tennoji-ku, Osaka 543-0056, Osaka Prefecture",NaN,NaN,34.6510565,135.5151735,City,70
Japan,"Kinki, Osaka Prefecture, Osaka",Creative Center Osaka,"Sights & Landmarks, Civic Centres",4,4,NaN,"4-1-55 Kitakagaya, Suminoe-ku, Osaka 559-0011, Osaka Prefecture",NaN,NaN,34.6256452,135.4742419,Attractions,16
Japan,"Kinki, Osaka Prefecture, Osaka",Dojima Rice Marketplace Remains,"Sights & Landmarks, Historic Sites",17,3,NaN,"1-3, DojImahama, KIta, Osaka 530-0004, Osaka Prefecture",NaN,NaN,34.6955875,135.4979154,"Cultural, Attractions",51
Japan,"Kinki, Osaka Prefecture, Osaka",Abeno Soho,"Sights & Landmarks, Neighbourhoods",8,3.5,NaN,"2-3-24 Abeno-suji, Osaka, Osaka Prefecture",NaN,NaN,34.6431796,135.5130601,Attractions,28
Japan,"Kinki, Osaka Prefecture, Osaka",Gallery Arabiq,"Museums, Shopping, Art Galleries",2,5,NaN,"3-2-14 Nakazaki, Kita-ku, Osaka 530-0016, Osaka Prefecture",130,2000,34.7084695,135.5048451,"Cultural, Attractions",10
Japan,"Kinki, Osaka Prefecture, Osaka",Koyano Museum of Antique Main Building,"Museums, Art Museums, Speciality Museums",2,5,The collection director Tatsuo Koyano collected in 50 years is exhibited. antique and the old article of everyday use which put emphasis on the one for which common people used a collection actually. An exhibition was being put into effect through...,"1-19-7 Higashinodamachi, Miyakojima-ku, Osaka 534-0024, Osaka Prefecture",NaN,NaN,34.6973212,135.5270267,"Cultural, Attractions",10
Japan,"Kinki, Osaka Prefecture, Osaka",Kissho-ji Temple,"Sights & Landmarks, Sacred & Religious Sites, Cemeteries, Points of Interest & Landmarks, ",6,3.5,NaN,"1-20 Rokumantaicho, Osaka 543-0074, Osaka Prefecture",NaN,NaN,34.660303,135.515176,"Food, Active, Nightlife, Water Activities, Nature, Cultural, Attractions",21
Japan,"Kinki, Osaka Prefecture, Osaka",Higobashi Bridge,"Sights & Landmarks, Bridges",11,3.5,NaN,"Kita-ku, Osaka, Osaka Prefecture",NaN,NaN,34.7053617,135.5100252,"Cultural, Attractions",38.5
Japan,"Kinki, Osaka Prefecture, Osaka",Reiun-in Temple,"Sights & Landmarks, Sacred & Religious Sites",7,3.5,NaN,"4-4 Nozakicho, Kita-ku, Osaka 530-0055, Osaka Prefecture",NaN,NaN,34.700115,135.5071144,"Cultural, Attractions",24.5
Japan,"Kinki, Osaka Prefecture, Osaka",Osaka Castle Archery Field,"Sights & Landmarks, Points of Interest & Landmarks",3,4.5,NaN,"3-4 Osakajo, Chuo-ku, Osaka 540-0002, Osaka Prefecture",NaN,NaN,34.6858783,135.5265243,Attractions,13.5
Japan,"Kinki, Osaka Prefecture, Osaka",Dotombori Bridge,"Sights & Landmarks, Bridges, Points of Interest & Landmarks",11,3.5,NaN,"2 Dotonbori, Chuo-ku, Osaka 542-0071, Osaka Prefecture",NaN,NaN,34.6685183,135.4983328,"Cultural, Attractions",38.5
Japan,"Kinki, Osaka Prefecture, Osaka",Tamatsukuri Yukimura Road,"Sights & Landmarks, Points of Interest & Landmarks",9,3.5,NaN,"Tamatsukurimotomachi, Tennoji-ku, Osaka 543-0014, Osaka Prefecture",NaN,NaN,34.6700406,135.5311854,Attractions,31.5
Japan,"Kinki, Osaka Prefecture, Osaka",Nihon Fukuin Lutheran Osaka Church,"Sights & Landmarks, Sacred & Religious Sites",7,3.5,NaN,"3-1-6 Tanimachi, Chuo-ku, Osaka 540-001, Osaka Prefecture",NaN,NaN,34.6835613,135.5185667,"Cultural, Attractions",24.5
Japan,"Kinki, Osaka Prefecture, Osaka",Osaka Nohgaku Hall,"Sights & Landmarks, Points of Interest & Landmarks",5,4,NaN,"2-3-17 Nakazakinishi, Kitaku, Osaka 530-0015, Osaka Prefecture",NaN,NaN,34.7058309,135.5027175,Attractions,20
Japan,"Kinki, Osaka Prefecture, Osaka",Yosabuson Kuhi,"Sights & Landmarks, Monuments & Statues",6,3.5,NaN,"19-1 Chayamachi, Kita-ku South side of Umeda art Theater, Osaka 530-0013, Osaka Prefecture",NaN,NaN,34.7084784,135.4990143,"Cultural, Attractions",21
Japan,"Kinki, Osaka Prefecture, Osaka, Suminoe",Kagaya Ryokuchi,"Sights & Landmarks, Points of Interest & Landmarks",3,4.5,NaN,"4-8 Minamikagaya, Suminoe-ku, Suminoe, Osaka, Osaka Prefecture",NaN,NaN,34.602323,135.474973,Attractions,13.5
Japan,"Kinki, Osaka Prefecture, Osaka",Hakkenya Seaport Trace,"Sights & Landmarks, Historic Sites",14,3.5,NaN,"2-10, TenmabashIkyocho, Chuo-Ku, Osaka, Osaka Prefecture",NaN,NaN,34.689185,135.517964,"Cultural, Attractions",49
Japan,"Kinki, Osaka Prefecture, Osaka",Fukuzawa Yukichi Birthplace Monument & Nakatsu-han Old Site,"Sights & Landmarks, Points of Interest & Landmarks, Monuments & Statues",14,3.5,NaN,"1-1 Fukushima, Fukushima-ku, Osaka 553-0003, Osaka Prefecture",NaN,NaN,34.6953095,135.4884385,"Cultural, Attractions",49
Japan,"Kinki, Osaka Prefecture, Osaka",Sanja Shrine,"Sights & Landmarks, Points of Interest & Landmarks",6,3.5,NaN,"2-18-23 Isoji, Minato-ku, Osaka 552-0003, Osaka Prefecture",NaN,NaN,34.6664871,135.4601669,Attractions,21
Japan,"Kinki, Osaka Prefecture, Osaka",Uehommachi YUFURA,"Shopping, Shopping Malls",8,3.5,NaN,"6-5-13 Uehommachi, Tennoji-ku, Osaka 543-0001, Osaka Prefecture",NaN,NaN,34.6648132,135.5196366,City,28
Japan,"Kinki, Osaka Prefecture, Osaka, Chuo",Miki Gakki Kaiseikan,"Sights & Landmarks, Historic Sites, Architectural Buildings",11,3.5,NaN,"3-3-4 Kitakyuhojimachi, Chuo-ku, Chuo, Osaka 541-0057, Osaka Prefecture",NaN,NaN,34.6799031,135.5016294,"Cultural, Attractions",38.5
Japan,"Kinki, Osaka Prefecture, Osaka",Oe Building,"Sights & Landmarks, Architectural Buildings",5,4,NaN,"2-8-1 Nishitenma, Kita-ku, Osaka 530-0047, Osaka Prefecture",NaN,NaN,34.6961208,135.5024761,"Cultural, Attractions",20
Japan,"Kinki, Osaka Prefecture, Osaka",Shionogi Pharmaceutical Honsha Exhibition Corner,"Museums, Speciality Museums",5,4,NaN,"3-1-8 Doshomachi, Chuo-ku, Osaka 541-0045, Osaka Prefecture",NaN,NaN,34.6877898,135.5031439,"Cultural, Attractions",20
Japan,"Kinki, Osaka Prefecture, Osaka",World Union Peace Monument,"Sights & Landmarks, Monuments & Statues",3,4,NaN,"3 Osakajo, Chuo-ku, Osaka 540-0002, Osaka Prefecture",NaN,NaN,34.6828414,135.517058,"Cultural, Attractions",12
Japan,"Kinki, Osaka Prefecture, Osaka",Osaka City Dorogenpyo,"Sights & Landmarks, Points of Interest & Landmarks, Monuments & Statues",19,3,NaN,"1 Umeda, Kita-ku, Osaka 530-0001, Osaka Prefecture",NaN,NaN,34.699112,135.4968348,"Cultural, Attractions",57
Japan,"Kinki, Osaka Prefecture, Osaka",Tamade no Taki,"Sights & Landmarks, Points of Interest & Landmarks",3,4,NaN,"5-8 Reinincho, Tennnoji-ku Kiyomizu-dera Temple, Osaka 543-0061, Osaka Prefecture",NaN,NaN,34.6551726,135.5114126,Attractions,12
Japan,"Kinki, Osaka Prefecture, Osaka, Tennoji",Wake Bridge,"Sights & Landmarks, Bridges",6,3.5,NaN,"1-108 Chausuyamacho, Tennoji-ku inside Tennoji Park, Tennoji, Osaka 543-0063, Osaka Prefecture",NaN,NaN,34.6495222,135.5106128,"Cultural, Attractions",21
Japan,"Kinki, Osaka Prefecture, Osaka",Billiken Shrine,"Sights & Landmarks, Points of Interest & Landmarks",19,3,NaN,"3-6-1 Ebisuhigashi, Naniwa-ku, Osaka 556-0002, Osaka Prefecture",NaN,NaN,34.6509759,135.5055383,Attractions,57
Japan,"Kinki, Osaka Prefecture, Osaka",Former Yotsubashi Site,"Sights & Landmarks, Historic Sites",5,3.5,NaN,"1 Kitahorie, Nishi-ku, Osaka 550-0014, Osaka Prefecture",NaN,NaN,34.6741482,135.4948247,"Cultural, Attractions",17.5
Japan,"Kinki, Osaka Prefecture, Osaka",Morinomiya Piloti Hall,"Concerts & Shows, Theatres",4,4,NaN,"1-17-5 Morinomiyachuo, Chuo-ku, Osaka 540-0003, Osaka Prefecture",NaN,NaN,34.6807229,135.531849,Attractions,16
Japan,"Kinki, Osaka Prefecture, Osaka",Shikinagayoshi Shrine,"Sights & Landmarks, Sacred & Religious Sites",2,5,NaN,"2-8-23 Nagayoshi Nagahara, Hirano-ku, Osaka, Osaka Prefecture",NaN,NaN,34.6128699,135.5671533,"Cultural, Attractions",10
Japan,"Kinki, Osaka Prefecture, Osaka",Crost,"Shopping, Shopping Malls",13,3.5,NaN,"3-1-1 Umeda, Kita-ku, Osaka 530-0001, Osaka Prefecture",NaN,NaN,34.7025644,135.4957571,City,45.5
Japan,"Kinki, Osaka Prefecture, Osaka",Osaka Prefectural Government Office,"Sights & Landmarks, Architectural Buildings, Government Buildings, Points of Interest & Landmarks, ",6,4,NaN,"2 Otemae, Chuo-ku, Osaka 540-0008, Osaka Prefecture",NaN,NaN,34.688172,135.5194442,"Food, Active, Nightlife, Water Activities, Nature, Cultural, Attractions",24
Japan,"Kinki, Osaka Prefecture, Osaka",Maishima Ryokuchi,"Nature & Parks, Fun & Games, Playgrounds",2,4.5,NaN,"2-3 Hokukoryokuchi, Konohana-ku, Osaka 554-0042, Osaka Prefecture",NaN,NaN,34.6629298,135.3945319,Nature,9
Japan,"Kinki, Osaka Prefecture, Osaka",Edobori Kodama Building,"Sights & Landmarks, Points of Interest & Landmarks",9,3.5,NaN,"1-10-26 Edobori, Nishi-ku, Osaka 550-0002, Osaka Prefecture",NaN,NaN,34.689602,135.495413,Attractions,31.5
Japan,"Kinki, Osaka Prefecture, Osaka, Tennoji",Toji-ji Temple,"Sights & Landmarks, Sacred & Religious Sites, Historic Sites",7,3.5,NaN,"1-6 Ikutamacho, Tennoji-ku, Tennoji, Osaka 543-0071, Osaka Prefecture",NaN,NaN,34.6643993,135.513901,"Cultural, Attractions",24.5
Japan,"Kinki, Osaka Prefecture, Osaka",The birthplace of Kamigata Rakugo Yonezawa Hikohachi Monument,"Sights & Landmarks, Monuments & Statues",6,3.5,NaN,"13-9 Ikutamacho, Tennoji-ku Ikukunitama Shrine, Osaka 543-0071, Osaka Prefecture",NaN,NaN,34.6651194,135.5128572,"Cultural, Attractions",21
Japan,"Kinki, Osaka Prefecture, Osaka",Osaka,"Sights & Landmarks, Historic Walking Areas",7,3.5,NaN," From 1 Chome Osaka, Tennoji-ku to 1 Chome Shitennoji, Tennoji-ku, Osaka 543-0062, Osaka Prefecture",NaN,NaN,34.6530645,135.512771,"Cultural, Attractions",24.5
Japan,"Kinki, Osaka Prefecture, Osaka",Sakaro no Matsu Monument,"Sights & Landmarks, Monuments & Statues",7,3.5,NaN,"Osaka 553-0003, Osaka Prefecture",NaN,NaN,34.6962229,135.4863093,"Cultural, Attractions",24.5
Japan,"Kinki, Osaka Prefecture, Osaka",Kitano Family Residence,"Sights & Landmarks, Architectural Buildings",5,3.5,NaN,"4-2-6 Hiranomachi, Chuo-ku, Osaka 541-0046, Osaka Prefecture",NaN,NaN,34.6878977,135.5002367,"Cultural, Attractions",17.5
Japan,"Kinki, Osaka Prefecture, Osaka",Oe Shrine,"Sights & Landmarks, Sacred & Religious Sites",6,3.5,NaN,"5-40 Yuhigaokacho, Tennoji-ku, Osaka 543-0075, Osaka Prefecture",NaN,NaN,34.6574029,135.5125819,"Cultural, Attractions",21
Japan,"Kinki, Osaka Prefecture, Osaka, Nishi",Saishoji Temple,"Sights & Landmarks, Sacred & Religious Sites",4,4,NaN,"1-6-18 Kitahorie, Nishi-ku, Nishi, Osaka 550-0014, Osaka Prefecture",NaN,NaN,34.6742114,135.4960373,"Cultural, Attractions",16
Japan,"Kinki, Osaka Prefecture, Osaka",Koshinakai,"Sights & Landmarks, Historic Sites",4,4,NaN,"2 Morinomiya Chuo, Chuo-ku, Osaka 540-0006, Osaka Prefecture",NaN,NaN,34.678238,135.5269783,"Cultural, Attractions",16
Japan,"Kinki, Osaka Prefecture, Osaka",Suimon and Komon of Kema,"Sights & Landmarks, Points of Interest & Landmarks",2,4.5,NaN,"3-8 Kemacho, Miyakojima-ku, Osaka 534-0001, Osaka Prefecture",NaN,NaN,34.7215183,135.5153081,Attractions,9
Japan,"Kinki, Osaka Prefecture, Osaka",Jotokan Hassho no Chi,"Sights & Landmarks, Monuments & Statues",8,3.5,NaN,"4-4-6 Doshomachi, Chuo-ku Front of Mimiu Honten Annex, Osaka 541-0045, Osaka Prefecture",NaN,NaN,34.6742927,135.5139813,"Cultural, Attractions",28
Japan,"Kinki, Osaka Prefecture, Osaka, Kita",The Lab.,"Museums, Children's Museums, Science Museums",4,4,"This exhibition area introduces exciting technologies and activities from corporations, universities, and other institutions in a way that is fun and easy to understand for everyone from adults to children. By incorporating the things seen...","3-1 Ofukacho, Kita-ku 2nd & 3rd Fl., Grand Front Osaka North Building, Kita, Osaka 530-0011, Osaka Prefecture",1000,2100,34.706467,135.494718,"Cultural, Attractions",16
Japan,"Kinki, Osaka Prefecture, Osaka",Osaka Nanko Fishing Park,Oth,7,3.5,NaN,"6-9-3 Nankominami, Suminoe-ku, Osaka 559-0032, Osaka Prefecture",NaN,NaN,34.6147247,135.4031621,"Food, Active, Nature",24.5
Japan,"Kinki, Osaka Prefecture, Osaka",Osaka Fureai no Mizube,"Outdoor Activities, Nature & Parks, Bodies of Water, Beaches, ",7,3.5,NaN,"Miyakojima-ku, Osaka, Osaka Prefecture",NaN,NaN,34.7012792,135.5280905,"Food, Active, Nightlife, Water Activities, Nature, Cultural, Attractions",24.5
Japan,"Kinki, Osaka Prefecture, Osaka",Dorin - Tokaido Shinkansen 20th Anniversary Commemoration,"Sights & Landmarks, Monuments & Statues",12,3.5,NaN,"5-16-1 Nishinakajima, Yodogawa-ku Shin Osaka Station 1F Entrance, Osaka 532-0011, Osaka Prefecture",NaN,NaN,34.731772,135.502309,"Cultural, Attractions",42
Japan,"Kinki, Osaka Prefecture, Osaka",Zendo-ji Temple,"Sights & Landmarks, Sacred & Religious Sites",7,3.5,NaN,"2-5 Yorikimachi, Kita-ku, Osaka 530-0036, Osaka Prefecture",NaN,NaN,34.700165,135.513169,"Cultural, Attractions",24.5
Japan,"Kinki, Osaka Prefecture, Osaka",Oda Sakunosuke Literary Monument,"Sights & Landmarks, Monuments & Statues",5,3.5,NaN,"5 Yuhigaokacho, Tennoji-ku Kuchinawazaka, Osaka 543-0075, Osaka Prefecture",NaN,NaN,34.6591037,135.5122292,"Cultural, Attractions",17.5
Japan,"Kinki, Osaka Prefecture, Osaka",Ima Bridge,"Sights & Landmarks, Bridges",9,3.5,NaN,"Chuo-ku Higashiyokobori River, Osaka 541-0043, Osaka Prefecture",NaN,NaN,34.6894306,135.5063784,"Cultural, Attractions",31.5
Japan,"Kinki, Osaka Prefecture, Osaka",Aizenzaka,"Sights & Landmarks, Historic Walking Areas, Points of Interest & Landmarks",5,3.5,NaN,"Yuhigaokacho, Tennoji-ku, Osaka 543-0075, Osaka Prefecture",NaN,NaN,34.6580973,135.5120375,"Cultural, Attractions",17.5
Japan,"Kinki, Osaka Prefecture, Osaka, Fukushima",Noda Ebisu Shrine,"Sights & Landmarks, Sacred & Religious Sites",5,3.5,NaN,"4-1-1 Tamagawa, Fukushima-ku, Fukushima, Osaka 553-0004, Osaka Prefecture",NaN,NaN,34.6885322,135.479309,"Cultural, Attractions",17.5
Japan,"Kinki, Osaka Prefecture, Osaka",Kiyomizuzaka,"Sights & Landmarks, Historic Walking Areas",6,3.5,NaN,"Reinincho, Tennoji-ku, Osaka 543-0061, Osaka Prefecture",NaN,NaN,34.6553615,135.5129541,"Cultural, Attractions",21
Japan,"Kinki, Osaka Prefecture, Osaka",Bonerundo Play Ville Tennoji Park,"Water & Amusement Parks, Theme Parks",3,4,NaN,"115-1 Chausuyamacho, Tennoji-Ku, Osaka 543-0063, Osaka Prefecture",NaN,NaN,34.650526,135.5084522,"Water Activities, Attractions",12
Japan,"Kinki, Osaka Prefecture, Osaka",Demise Land of Heihachiro Oshio,"Sights & Landmarks, Monuments & Statues",7,3.5,NaN,"1-18-12 Utsubohommachi, Nishi-ku, Osaka 550-0004, Osaka Prefecture",NaN,NaN,34.6839193,135.4945938,"Cultural, Attractions",24.5
Japan,"Kinki, Osaka Prefecture, Osaka",E-ma,"Shopping, Shopping Malls",10,3.5,NaN,"1-12-6 Umeda, Kita-ku, Osaka 530-0001, Osaka Prefecture",NaN,NaN,34.7006147,135.498518,City,35
Japan,"Kinki, Osaka Prefecture, Osaka",Kamahachiman Enjuan Temple,"Sights & Landmarks, Sacred & Religious Sites",11,3.5,NaN,"4-2 Karakiyocho, Tennoji-ku, Osaka 543-0018, Osaka Prefecture",NaN,NaN,34.681042,135.5165058,"Cultural, Attractions",38.5
Japan,"Kinki, Osaka Prefecture, Osaka",Hokonagashi Bridge,"Sights & Landmarks, Bridges",8,3.5,NaN,"1 Nishitemma, Kita-ku, Osaka, Osaka Prefecture",NaN,NaN,34.7063655,135.4973298,"Cultural, Attractions",28
Japan,"Kinki, Osaka Prefecture, Osaka, Naniwa",Ashiharabashi Up Market,"Shopping, Flea & Street Markets",2,4.5,"Local Food and Goods Market We open every 3rd Sunday near JR Ashiharabashi St in Osaka. HANDMADE CALFTS, TASTY FOODS, SPECIAL TREATS,CLAFT BEER, ORGANIC WINE, LOSTER COFFEE, LIVE PERFORMANCE... and MORE are coming up! Visit us and have a good time...","1-7 Naniwa Higashi, Naniwa-ku, Naniwa, Osaka 556-0025, Osaka Prefecture",NaN,NaN,34.6578196,135.4893562,City,9
Japan,"Kinki, Osaka Prefecture, Osaka",Ehime Prefecture Osaka Office,"Traveller Resources, Visitor Centres",7,3.5,NaN,"1-9-1 Edobori, Nishi-ku Higobashi Center Bldg., Osaka 550-0002, Osaka Prefecture",NaN,NaN,34.6878961,135.4914142,City,24.5
Japan,"Kinki, Osaka Prefecture, Osaka, Chuo",Tourex Soemoncho,"Traveller Resources, Visitor Centres",3,4,NaN,"1-4-3 Nishishinsaibashi Crystal Bldg. 1F, Chuo, Osaka 542-0084, Osaka Prefecture",1000,1900,34.673314,135.499799,City,12
Japan,"Kinki, Osaka Prefecture, Osaka",Kumano Kaido Monument,"Sights & Landmarks, Monuments & Statues",8,3.5,NaN,"3 Temmabashi Kyomachi, Nakagyo-ku Tosaboridori Intersection Southeast Side, Osaka 540-0032, Osaka Prefecture",NaN,NaN,35.0104252,135.7514114,"Cultural, Attractions",28
Japan,"Kinki, Osaka Prefecture, Osaka",Ruins of Ekiteishi Osaka Post Office,"Sights & Landmarks, Monuments & Statues, Points of Interest & Landmarks",10,3.5,NaN,"2 Nakanoshima, Kita-ku In Front of Japan Bank Osaka Branch, Osaka 530-0005, Osaka Prefecture",NaN,NaN,34.6938793,135.4995375,"Cultural, Attractions",35
Japan,"Kinki, Osaka Prefecture, Osaka",Gate Tower Building,"Sights & Landmarks, Architectural Buildings",8,3.5,NaN,"5-4-21 Fukushima, Fukushima-ku, Osaka 553-0003, Osaka Prefecture",NaN,NaN,34.6980785,135.489512,"Cultural, Attractions",28
Japan,"Kinki, Osaka Prefecture, Osaka",Tamae Bridge,"Sights & Landmarks, Bridges",12,3.5,NaN,"Connects 4 Nakanojima, Kita-ku and 1 Fukushima, Fukushima-ku, Osaka, Osaka Prefecture",NaN,NaN,34.691763,135.4919418,"Cultural, Attractions",42
Japan,"Kinki, Osaka Prefecture, Osaka, Kita",Josho-ji Temple,"Sights & Landmarks, Sacred & Religious Sites",7,3.5,NaN,"1-7 Suehirocho, Kita-ku, Kita, Osaka 530-0053, Osaka Prefecture",NaN,NaN,34.7045728,135.5104418,"Cultural, Attractions",24.5
Japan,"Kinki, Osaka Prefecture, Osaka",Baika Jogakko Hassho no Chi,"Sights & Landmarks, Monuments & Statues",10,3.5,NaN,"1-13-10 Edobori, Nishi-ku, Osaka 550-0002, Osaka Prefecture",NaN,NaN,34.6917434,135.4959185,"Cultural, Attractions",35
Japan,"Kinki, Osaka Prefecture, Osaka",Ruins of Kaitokudo,"Sights & Landmarks, Monuments & Statues, Points of Interest & Landmarks",14,3,NaN,"3-5 Imabashi, Chuo-ku, Osaka 541-0042, Osaka Prefecture",NaN,NaN,34.6909408,135.5013486,"Cultural, Attractions",42
Japan,"Kinki, Osaka Prefecture, Osaka",Information Shinsekai Hondori Shopping Street,"Traveller Resources, Visitor Centres",3,4,NaN,"2-3-19 Ebisu Higashi, Naniwa-ku, Osaka 556-0002, Osaka Prefecture",100,1700,34.6518675,135.5063687,City,12
Japan,"Kinki, Osaka Prefecture, Osaka",Kuroda Han Historical Gate,"Sights & Landmarks, Points of Interest & Landmarks, Historic Sites",17,3,NaN,"1Chausuyamacho, Tennojiku, Osaka 543-0063, Osaka Prefecture",NaN,NaN,34.6471496,135.5141581,"Cultural, Attractions",51
Japan,"Kinki, Osaka Prefecture, Osaka",Namba Marui,"Shopping, Shopping Malls",10,3.5,,"3-8-9 Namba, Chuo-ku, Osaka 542-0076, Osaka Prefecture",1100,2000,34.6655952,135.5011128,City,35
Japan,"Kinki, Osaka Prefecture, Osaka, Chuo",Sumitomo Family Main Residence Pool Hall,"Sights & Landmarks, Historic Sites",4,4,NaN,"1-6-7 Shimanouchi, Chuo-ku, Chuo, Osaka 542-0082, Osaka Prefecture",NaN,NaN,34.6746371,135.5097539,"Cultural, Attractions",16
Japan,"Kinki, Osaka Prefecture, Osaka",Sugawara Shrine,"Sights & Landmarks, Sacred & Religious Sites",6,3.5,NaN,"1-5-17 Kamikuratsukuri, Osaka 547-0004, Osaka Prefecture",NaN,NaN,34.6263991,135.5680362,"Cultural, Attractions",21
Japan,"Kinki, Osaka Prefecture, Osaka",Hosei-ji Temple,"Sights & Landmarks, Points of Interest & Landmarks",10,3.5,NaN,"1-2-19 Sonezaki, Kita-ku, Osaka 530-0057, Osaka Prefecture",NaN,NaN,34.7007703,135.5006789,Attractions,35
Japan,"Kinki, Osaka Prefecture, Osaka",Former Kawasaki Savings Bank Osaka,"Sights & Landmarks, Architectural Buildings",3,4,NaN,"1-15-12 Minamisenba, Chuo-ku, Osaka 542-0081, Osaka Prefecture",NaN,NaN,34.6776617,135.506629,"Cultural, Attractions",12
